,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
20,Opossum:Liver,0.08596041372844151,0.9841286737743838,0.9868854207820908,0.5899829819419495,0.65521,0.06707726046442986,0.992981446043629,0.9941134965679194,-0.07835870284579748,-0.085201375,0.6290346979294695,0.68030876
21,Human:Heart,0.0859730513050006,0.9798630644219105,0.9842903550572311,0.4425385997192748,0.5308419,0.08622145839035511,0.9810304926721094,0.9837863218688264,0.4536510037502758,0.5096023,0.5966893850554027,0.65443075
22,Chicken:Testis,0.08569183647632599,0.9780749505421078,0.979953450778741,0.04217957202735495,0.03971464,0.11144486628472805,0.9573666759083004,0.9638863685703607,0.5339510258107213,0.5715497,0.41803441429516874,0.5773497
23,Human:Testis,0.13529188185930252,0.9451480669549641,0.9530667976071141,0.4150510634432463,0.5075403,0.17406904697418213,0.9461885685686193,0.9485974719445727,-0.2010589013898081,-0.2217286,0.49566469268653246,0.54777354
24,Mouse:Testis,0.10822061342852456,0.9845017542011051,0.9863030901955108,0.21883174182975645,0.18257679,0.1124274767935276,0.9711894087729724,0.9717757471662722,0.5678358702845797,0.6304301,0.48677221741417637,0.5904132
25,Rabbit:Cerebellum,0.11329620544399534,0.9709877298667947,0.9778555348239387,0.2435473196558571,0.24940974,0.10691907443106174,0.9703124665596137,0.9750056228149196,0.286388705051842,0.34894717,0.4215396339817254,0.45981696
26,Rat:Testis,0.10669672240813573,0.9763674755386705,0.9774680288482595,0.281020663284065,0.32560676,0.14944356493651867,0.9504696469918148,0.9559735965320345,0.5352746525479813,0.58390534,0.5178729003183007,0.6567512
27,Rat:Ovary,0.07889300351962447,0.9880169099907895,0.9879834265209849,0.5406279873520112,0.5679914,0.0833937767893076,0.9826802535404839,0.9847327171347524,0.45272446503419367,0.49249375,0.687286092464782,0.7450275
28,Mouse:Liver,0.11333255552583271,0.9758643449626851,0.9795346835816903,0.5540260313258327,0.5910788,0.13055778108537197,0.9727312616076489,0.9752029123284328,0.27782925215089344,0.33718875,0.6005730867411873,0.64849424
29,Rabbit:Liver,0.10540320475896199,0.9813485953667215,0.9858659526525217,0.20743752166650908,0.35596585,0.14757215417921543,0.9650999301660153,0.9668899745517308,0.20476505625413635,0.23847975,0.48535937920451483,0.57581836
