,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
19,Opossum:Brain,0.11656845940483941,0.9723840979397088,0.9755697470135838,0.4401757482167806,0.45785448,0.10551290959119797,0.9770011347617025,0.9804379644474028,-0.02091330244870946,-0.002611396,0.4531900980114083,0.4612697
20,Opossum:Liver,0.1783701085618564,0.9833191938727686,0.9854123143806707,0.48827644889855354,0.5228626,0.14215561747550964,0.988754392784814,0.989522070063944,-0.1043459077873373,-0.14641672,0.4783358545271185,0.52423805
21,Human:Heart,0.14412093678346047,0.9705449538410955,0.9766315765641138,0.27933615028254344,0.28506967,0.2522328570485115,0.9416434436529941,0.9460341336740976,-0.03212000882417824,-0.014608407,0.35494521656004113,0.3534906
22,Chicken:Testis,0.3555291622877121,0.8858452427229764,0.9083435975096821,0.19324950363997354,0.19352138,0.3510085865855217,0.891584691168366,0.90992861950739,0.16615927641738362,0.15310161,0.15815133465696007,0.17019626
23,Human:Testis,0.15975380338290157,0.9522582531624458,0.9581525557276055,0.33602005770320487,0.43505248,0.2455769069492817,0.9469182574871788,0.950081130337597,-0.20150011030222809,-0.18405257,0.384095564704433,0.4389314
24,Mouse:Testis,0.11758752167224884,0.9831727525515266,0.9847454194379586,0.4079212757240554,0.47849596,0.13495797291398048,0.9781166698504216,0.9794335940941823,0.6117802779616148,0.64261293,0.5464207533036124,0.72339183
25,Rabbit:Cerebellum,0.11806761154106685,0.9758409495796287,0.9799768241433988,0.25178059311083806,0.26816955,0.1470223031938076,0.9648511394563831,0.972842042538624,0.08757996911537613,0.09044663,0.31126208889279705,0.32772473
26,Rat:Testis,0.12622165431578955,0.9637247298821148,0.9678780447883928,0.171453783366424,0.21255897,0.1764292661100626,0.9310336777045531,0.9427962163926764,0.5167879991175821,0.5533432,0.44408464908134,0.554962
27,Rat:Ovary,0.14694323763251305,0.9822466421258216,0.9828412029400192,0.16898301345687183,0.14754997,0.19201358035206795,0.9629353490151616,0.969735945543466,0.10527244650341935,0.12223425,0.29815795279064633,0.26683176
28,Mouse:Liver,0.31292640831735397,0.9614762423982577,0.9660713959239489,0.2989594823148761,0.27034122,0.40507376194000244,0.9399011317635475,0.9440555817170482,0.1401720714758438,0.1580199,0.3202832464248745,0.3182435
29,Rabbit:Liver,0.25677046179771423,0.9805936787059841,0.9859877957237139,0.3097727774101037,0.3865382,0.29087304696440697,0.962716459851098,0.9644754435644263,0.22042797264504738,0.24194282,0.4672048445708273,0.51593363
30,RhesusMacaque:Kidney,0.12455396205186844,0.9717192955903254,0.9765451057402232,0.3998275274251449,0.4058438,0.086225850507617,0.9879952328131719,0.9883115181406219,0.20626516655636443,0.25025302,0.40684843504168455,0.4252113
31,Mouse:Cerebellum,0.23827956865231195,0.9799082936567611,0.9837215952944561,0.005893290473038985,-0.005580328,0.4342482388019562,0.9599890234310382,0.9690247172633665,0.2365320979483785,0.28467622,0.17085614583960052,0.17461596
32,Rabbit:Ovary,0.11297736875712872,0.9834663640777606,0.9846268995464387,0.38529618774489727,0.42706504,0.09633477963507175,0.97705652274432,0.9801477067632817,0.36112949481579526,0.41463602,0.45281561588642993,0.50890756
33,Opossum:Kidney,0.21489586929480234,0.9597316852586347,0.9627302872894301,0.09839589045413004,0.11177329,0.16975475661456585,0.9730940123358356,0.9755464361567678,-0.029737480697110078,-0.060703833,0.18783065599743295,0.19389533
34,Rabbit:Kidney,0.1135863121598959,0.9737948713987097,0.9723701262258833,0.10302228105007721,0.11450645,0.1862470619380474,0.9580468323279274,0.96231864289382,0.1615707037282153,0.16949235,0.18352130992766338,0.19583888
35,Mouse:Heart,0.15872552394866943,0.9778843723495347,0.9798368698207509,0.19562534678352017,0.11196684,0.16400226578116417,0.9652723368990748,0.9691323613485037,0.10677255680564747,0.14164858,0.30851508958722723,0.26643956
36,Rat:Liver,0.24168768028418222,0.980558008151704,0.9842513272875721,0.2299249944848886,0.15419242,0.21823472529649734,0.9562939954672809,0.9631682231304475,0.07244650341936906,0.093052045,0.39518373199710055,0.30892864
37,Rat:Brain,0.12254199521108107,0.9776519346541345,0.9820918781144844,0.5436596273790185,0.5617599,0.1419503204524517,0.9609829078685675,0.968664478007887,-0.02735495257004191,-0.03925734,0.6019075797095808,0.62706476
38,RhesusMacaque:Heart,0.2036471590399742,0.9627897186506238,0.969156501726705,0.28807265240091184,0.32539713,0.19659190624952316,0.9764683702924302,0.9778523291609424,0.1500992720052945,0.1532452,0.3721875962114215,0.3740186
39,Mouse:Kidney,0.1747999427219232,0.9804685196022289,0.9812921823883225,0.02146166209700293,0.08261865,0.24513743445277214,0.9686476117537759,0.9749648288617372,0.4401500110302228,0.42878547,0.39199230066205576,0.3455072
40,Rabbit:Testis,0.11842803160349528,0.9725485179982657,0.9754421730479892,0.32168909478638136,0.3711031,0.1422385573387146,0.9450524322597297,0.958209717869206,0.5043017868960953,0.5609128,0.4230468626894834,0.51549464
41,Rat:Kidney,0.24043756510530198,0.9709164301297001,0.9766005881719505,0.20020642274116798,0.19093052,0.28311339020729065,0.9425222665252448,0.9554503481119723,0.07328480035296711,0.1279496,0.2631410063574194,0.30284706
42,Chicken:Brain,0.22209755182266236,0.9633558285795859,0.9729468360450273,0.046128391793514224,0.06416584,0.20826733112335205,0.9662002335635405,0.9723960506413334,-0.040944187072578866,-0.011450329,0.08893300978013088,0.096068434
43,Human:Cerebellum,0.16756972957115907,0.9593302566568246,0.966990982693827,0.3493259442961627,0.3694811,0.17389385029673576,0.9808286764355068,0.9814856435477645,-0.06794617251268475,-0.05054852,0.3506469681815392,0.3776988
44,Human:Kidney,0.12900395623662256,0.9521144365571115,0.9622410463284555,0.07657180675049637,0.08155448,0.17549940943717957,0.9642464075362109,0.9676009921896547,0.06335759982351644,0.08940593,0.29156009240344344,0.2938932
45,Mouse:Brain,0.11574662011116743,0.9757495333853746,0.9800844052258523,0.40462534009853673,0.4330233,0.23425313085317612,0.9723053275881225,0.9772599510267472,0.052150893448047644,0.018676784,0.3716729332877579,0.35994986
46,RhesusMacaque:Cerebellum,0.22119550108909608,0.956153022918069,0.9678797283281547,0.20123538495477608,0.20978503,0.2951585054397583,0.9686786909536356,0.9694746773019651,0.17101257445400395,0.21623777,0.2843805360019787,0.3027716
47,Opossum:Heart,0.1078918769955635,0.9749709470264302,0.9782279150397386,0.21202227436509366,0.23247702,0.10195533558726311,0.9824787069816895,0.9819609726223452,-0.035208471211118454,-0.0433437,0.3633205697897954,0.37967703
