,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
26,Rat:Testis,0.17572806196080315,0.9568433873482731,0.9603537795216263,0.08268255018751378,0.07072383,0.2718685194849968,0.8244258466187941,0.841392364811952,0.16832120008824178,0.11693417,0.13720966877816645,0.14103688
27,Rat:Ovary,0.15064386278390884,0.973040177971806,0.9736452906664119,0.195796959860494,0.28646344,0.20288199558854103,0.9312674013060084,0.9384626512378098,0.02086918155746746,0.027758628,0.20464057231098923,0.2582755
28,Mouse:Liver,0.2123173334532314,0.94839802327723,0.958937792920358,0.1881903081108905,0.15835218,0.18989207968115807,0.9293059568564396,0.9373179875093374,-0.04063534083388484,-0.023920685,0.1687430152023137,0.15208846
29,Rabbit:Liver,0.17802705864111582,0.9595240677015117,0.9737257141134362,0.10696794932400491,0.08986132,0.20268187299370766,0.930266867746806,0.9382853695881306,-0.049327156408559454,-0.036705256,0.06766835635134776,0.06571018
30,RhesusMacaque:Kidney,0.16083408668637275,0.9660216782601937,0.9701382359021974,0.19205289158962222,0.22791795,0.10499841906130314,0.9789806155774372,0.9775996496211694,0.08762409000661812,0.09999576,0.219707977881373,0.24173015
31,Mouse:Cerebellum,0.12325027957558632,0.9645452853992046,0.9727380154718664,0.14468500835145442,0.14759348,0.1328292451798916,0.9398902387834335,0.9528212925303086,-0.09247738804323846,-0.11048874,0.06266971501915249,0.087923095
32,Rabbit:Ovary,0.12545741815119982,0.9685672723577463,0.9714463862608989,0.24670931686153397,0.2778101,0.17367466539144516,0.9441224893226983,0.9417143608619462,-0.05457754246635782,-0.03103843,0.19645966211154828,0.23374437
33,Opossum:Kidney,0.264495554069678,0.9291110876120775,0.9375870399990559,0.08406290378494218,0.11898756,0.2636641003191471,0.963621091723786,0.9672361052156202,0.011030222810500779,-0.03836448,0.0567916090086838,0.09764497
34,Rabbit:Kidney,0.18573494628071785,0.9460429139836454,0.9532162239386661,-0.14303992940657398,-0.058485307,0.16496674343943596,0.9205938723861617,0.9334838456686483,-0.020648577101257445,-0.030532504,-0.05782613592011342,0.009171418
35,Mouse:Heart,0.103325866907835,0.9740081432574466,0.9776407772189742,0.20993388551297218,0.24780877,0.14454124681651592,0.9481896361057284,0.9532148661904278,-0.1016104125303331,-0.1062504,0.20850127150590422,0.23699075
36,Rat:Liver,0.1825866483979755,0.9508685977026686,0.9621963102358695,0.111842782557541,0.12850977,0.2049848549067974,0.929929340992458,0.9433264662679203,0.027354952570041915,0.015053004,0.12717374176672652,0.15944545
37,Rat:Brain,0.17411799187009985,0.9493277102632536,0.9606287659008007,0.20243066000842308,0.263449,0.18746068328619003,0.9144409606824092,0.9355416291634849,0.042929627178469,0.044149153,0.21399670390988956,0.2930218
38,RhesusMacaque:Heart,0.1405551265925169,0.9760950858807722,0.9792486830175483,0.3658147132667319,0.3959338,0.12196427956223488,0.9739750971778073,0.9743167249510758,-0.03295830575777631,-0.030294752,0.27993372169414527,0.3223429
39,Mouse:Kidney,0.1630074828863144,0.958365925462307,0.9632763669364138,0.14754656329772148,0.15523057,0.16002170741558075,0.9206510238226616,0.9374759001397266,0.030619898521950132,-0.0036594067,0.1903561913489114,0.1721846
40,Rabbit:Testis,0.11472485545608732,0.9674004927685351,0.9701476921940989,0.2629347746157806,0.26859578,0.19692482240498066,0.8795782203379615,0.8850749557901093,0.07240238252812707,0.075898215,0.24387507484794044,0.24077399
41,Rat:Kidney,0.2147696933576039,0.9496760069563608,0.9617683401060627,0.22653714033594913,0.2103831,0.23365740105509758,0.9396031941172716,0.9498370016080625,0.09512464151775865,0.080723576,0.24053753438267006,0.23921067
42,Chicken:Brain,0.10901414304971695,0.957865613369233,0.9698951292451434,0.19399955879108757,0.16910985,0.10216009616851807,0.9708925061316372,0.97696359578545,0.0657401279505846,0.05930222,0.24216118832267078,0.237159
43,Human:Cerebellum,0.20522018808584946,0.9507263050694351,0.9595748479557608,0.2851688351357445,0.33254144,0.24692994356155396,0.9425901022982612,0.9484596401151582,0.06979924994484889,0.068496145,0.2896151696249226,0.31802204
44,Human:Kidney,0.11905504729260098,0.952854512655076,0.9605128909657954,0.11106431622646051,0.1271457,0.5269036665558815,0.8567145397891638,0.8696852183202897,-0.061636885065078306,-0.06583203,0.21354397530140737,0.25580952
45,Mouse:Brain,0.15400309208780527,0.9562644627036192,0.9639770412327959,0.21504732490834413,0.21570578,0.14208577573299408,0.9345788313809158,0.9495559747087378,-0.04015001103022281,-0.06785375,0.1731308620785788,0.19548161
46,RhesusMacaque:Cerebellum,0.22989287376403808,0.9538199587705771,0.96230335326557,0.13518641076549745,0.12774533,0.15738539397716522,0.96724897545307,0.9667515752876733,-0.08237370394881977,-0.09058284,0.06647413914124702,0.08543121
47,Opossum:Heart,0.13311692252755164,0.9711575192835749,0.9750190908824357,0.2307883601066923,0.24786723,0.138392124325037,0.9739522293177516,0.9742085767036162,0.07549084491506729,0.09296782,0.28009044782704606,0.3201115
