,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
38,RhesusMacaque:Heart,0.1537578795105219,0.96488209497742,0.9685136105163289,0.10134148519323902,0.13923743,0.17091192677617073,0.9672072752698827,0.9675806105694111,-0.0157070372821531,0.04842745,0.04306998979401362,0.105584614
39,Mouse:Kidney,0.1830945387482643,0.9578355070364415,0.9641533301951158,-0.12817118905801897,-0.10773331,0.2288779690861702,0.8746919070018395,0.9058746623067664,0.0602250165453342,0.12947303,-0.04063243176413263,0.013107319
40,Rabbit:Testis,0.1402638057867686,0.9556055588435098,0.958092594085578,0.024384145893080373,0.025484025,0.2096366062760353,0.8671029191631445,0.8772423294739389,-0.0629605118023384,0.0035698388,0.007384734171630266,0.025291199
41,Rat:Kidney,0.15982258639165334,0.9534755098772356,0.9643923219288778,-0.03409914594560525,-0.022973765,0.20123019441962242,0.9033045403528328,0.9267771675754826,0.18954334877564524,0.22537482,0.06441495852481956,0.14646617
42,Chicken:Brain,0.14470635801553727,0.9535950159275147,0.9662682351756743,-0.0025148908007941767,-0.0008431432,0.1392194665968418,0.9627936679344519,0.9699053687165996,-0.05973968674167217,-0.058187414,0.020332377380689756,0.025740342
43,Human:Cerebellum,0.2080781368108896,0.9186133993129707,0.9333931075401308,0.2655568565561947,0.2475243,0.13892735168337822,0.9549227140234658,0.9592750939804345,-0.039929406574012796,-0.019640563,0.24385085811816104,0.2481497
44,Human:Kidney,0.11908548054370013,0.9522682072573943,0.9601789912100412,-0.0021338467400677857,-0.04761972,0.3195766992866993,0.9524584837562092,0.9592784160877867,0.03922347231414075,0.051618896,0.19908971634911235,0.19680826
45,Mouse:Brain,0.46858796291053295,0.9145299511061206,0.9360661003705023,0.0009401951824188786,-0.001451275,0.5167169347405434,0.8308533136821632,0.8704412731784635,0.026516655636443853,0.027510926,-0.007502006046016636,-0.006186366
46,RhesusMacaque:Cerebellum,0.11516238749027252,0.9571722728257404,0.9656231488416896,0.03805426869622766,0.039746393,0.14609840139746666,0.9621947828340054,0.9600873008106232,-0.010677255680564745,-0.031026978,0.05288490463871006,0.030693356
47,Opossum:Heart,0.15134660080075263,0.9635331836894645,0.9690067027380451,0.0348809070185642,0.0075635626,0.17137730866670609,0.9581635929954511,0.9597181639869385,0.13350981689830135,0.1524527,0.05352494406101289,0.032506537
