,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
27,Rat:Ovary,0.4762897938489914,0.9651745763746067,0.9666475472044643,-0.017784921160169345,-0.0019631465,0.4924570098519325,0.9184435317244779,0.9290363952654872,0.019236708581513343,0.0025096643,-0.027529072515836243,-0.0014833874
28,Mouse:Liver,0.5063458979129791,0.9272846506756532,0.9398065108145194,0.0434333406868152,0.0016207579,0.49878278374671936,0.9126009615900674,0.9239302833190453,0.020516214427531432,0.0026007285,0.0051233566786180965,-0.0018705294
29,Rabbit:Liver,0.5352643231550852,0.9604784502180976,0.972153572623489,-0.09612681604739845,-0.0036973367,0.5411766320466995,0.9146667799187636,0.9270898646402477,-0.010015442311934701,0.00027839633,-0.02415933944722826,0.0026648825
30,RhesusMacaque:Kidney,0.4839641273021698,0.9511005358943873,0.9581423051461277,0.02189599502637226,0.0017833556,0.47003917396068573,0.9752455767414971,0.9738165413126119,-0.058195455548202074,-0.002857682,-0.014544863916141215,-0.0023387051
31,Mouse:Cerebellum,0.624494473139445,0.9730994165850655,0.979153258665237,0.06420850272604078,0.0036766268,0.6422719806432724,0.9326752322253677,0.9476964353400641,0.03737039488197661,0.0019651407,0.024186270380843516,-0.00034771502
32,Rabbit:Ovary,0.5228872150182724,0.9629839354194114,0.9644944799813369,0.01994894582584854,0.003249791,0.5317766070365906,0.9332954496681931,0.9301412963465505,0.07478491065519524,0.0036636945,0.05204665178192644,0.0060362564
33,Opossum:Kidney,0.6521782775719961,0.939582950223686,0.947390976016457,-0.03723172922378747,-0.0029471503,0.6706358939409256,0.9532447040423371,0.9593177493344216,-0.04888594749613942,0.0019578994,-0.04110596367379954,-0.009936891
34,Rabbit:Kidney,0.6191208362579346,0.9392019373403295,0.9483771964488124,0.036399735274652546,0.002109768,0.6266472190618515,0.9225287518484885,0.9352823888930463,0.025943084050297816,0.0064132526,0.05870238299093363,0.01300824
35,Mouse:Heart,0.4912844508886337,0.9680383407112979,0.9727974937905751,-0.01646778840690158,-0.00056978356,0.49500421434640884,0.9338119896016381,0.941742631718502,0.04173836311493492,0.0020521744,-0.006503225431087776,-0.00070641766
36,Rat:Liver,0.49196942647298175,0.9448364804891806,0.956759637650753,-0.00801897198323406,0.0005333801,0.5087298303842545,0.9089742024684546,0.9294203734526678,0.012089124200308846,0.0030532982,0.009170842393873498,0.0047579403
37,Rat:Brain,0.449047787622972,0.9382617332831817,0.9544450672807372,-0.007805386759721639,0.0012895681,0.457409031689167,0.8661442339440528,0.902705761029041,-0.06031325832781822,-0.0049641104,0.027744903388224912,0.0029217526
38,RhesusMacaque:Heart,0.5576973110437393,0.9627589492114617,0.9665085273617697,0.015573624111016569,0.0014097302,0.5474283546209335,0.9685944691537454,0.9688951022072265,0.007853518641076548,0.00096334826,0.025322240080678203,0.0028589312
39,Mouse:Kidney,0.5240328709284464,0.9586131284021069,0.9642824869208763,0.027222589896315905,0.0013336649,0.558536171913147,0.8915169656756335,0.9177783985098413,-0.019060225016545328,-0.0002727091,-0.011959913018814411,-0.00273979
40,Rabbit:Testis,0.5031589037842221,0.9563661623180748,0.9595379993881809,-0.042175895286418116,-0.0026245487,0.5244681537151337,0.8634079497857878,0.8688754340567242,-0.013809838958746965,-0.0019447895,0.018261321735841916,0.002231318
41,Rat:Kidney,0.6389767953327724,0.9562011438118855,0.9666807206982935,0.006342378116037945,-0.00032420346,0.6465281695127487,0.9180479524818728,0.9367900889588989,0.02479594087800573,0.0028180215,-0.0019684705323355237,0.0026484944
42,Chicken:Brain,0.823632276058197,0.9611314165613933,0.9727096197857925,-0.02960511802338407,-0.0012588685,0.8293362408876419,0.9633091519921548,0.9706554038849272,-0.07284359144054711,-0.00407504,-0.02033973086256342,-0.0010290049
43,Human:Cerebellum,0.25222279131412506,0.9080644387025661,0.9263364600334127,-0.024624063340145406,-0.011044539,0.23840612173080444,0.9117810768946023,0.9211269943052928,0.06596073240679462,0.0075910287,-0.014952337826697781,-0.004064274
44,Human:Kidney,0.32138133590871637,0.9510239215156454,0.9602295454120898,-0.013218217917092837,-0.0033705658,0.3183880150318146,0.8820716187096006,0.8951898035941066,-0.1317008603573792,-0.007882645,-0.014934398062869766,-0.0026124858
45,Mouse:Brain,0.4937931150197983,0.9356381430591145,0.9489364419219444,-0.0031462397445190314,-0.00035099185,0.5086837038397789,0.8898211138648204,0.9140103867338367,0.020075005515111405,0.003915417,0.005157295825727328,-0.0024407082
46,RhesusMacaque:Cerebellum,0.6953177332878113,0.9540174533663542,0.9624435885579976,-0.016677696889477168,-0.004033718,0.6727771311998367,0.9698305885180956,0.9688537340703586,0.0727112287668211,0.0072091417,0.0865424596728369,0.009180976
47,Opossum:Heart,0.4697943389415741,0.9636218123075275,0.9688397073564442,0.0015335352198356824,-0.0020027074,0.4772565886378288,0.9556267714722316,0.9578474331289095,0.039885285682770784,0.0033917527,0.013609719202042165,0.0011554944
