,model,source drug,source cell,target drug,target cell,Spearman correlation
2741,cvae,BRD-K64800655,U2OS,BRD-K05804044,U2OS,0.7730929945942232
2742,cvae,BRD-K05804044,U2OS,BRD-K05804044,U2OS,0.772585716938491
2743,Sagittarius,BRD-K05804044,MCF7,BRD-K05804044,U2OS,0.7396480494437159
2744,Sagittarius,BRD-K64800655,U2OS,BRD-K05804044,U2OS,0.7400776267969807
2745,Sagittarius,BRD-K05804044,U2OS,BRD-K05804044,U2OS,0.740294974696057
2746,cvae,BRD-K05804044,HELA,BRD-K05804044,YAPC,0.7423738714959507
2747,cvae,BRD-K52751261,YAPC,BRD-K05804044,YAPC,0.7424436568097071
2748,Sagittarius,BRD-K05804044,HELA,BRD-K05804044,YAPC,0.77840425348158
2749,Sagittarius,BRD-K52751261,YAPC,BRD-K05804044,YAPC,0.7756699648287793
2750,cvae,BRD-K06569345,BT20,BRD-K06569345,BT20,0.8814664439531665
2751,cvae,BRD-K40175214,BT20,BRD-K06569345,BT20,0.8822111071293146
2752,cvae,BRD-K06569345,BT20,BRD-K06569345,BT20,0.8820976675099124
2753,Sagittarius,BRD-K06569345,BT20,BRD-K06569345,BT20,0.8334865841486547
2754,Sagittarius,BRD-K40175214,BT20,BRD-K06569345,BT20,0.832781598541523
2755,Sagittarius,BRD-K06569345,BT20,BRD-K06569345,BT20,0.8336489696990566
2756,cvae,BRD-K06569345,SKBR3,BRD-K06569345,HS578T,0.8633813874704537
2757,cvae,BRD-K69932463,HS578T,BRD-K06569345,HS578T,0.8631019062685872
2758,cvae,BRD-K06569345,HS578T,BRD-K06569345,HS578T,0.8645086896794557
2759,Sagittarius,BRD-K06569345,SKBR3,BRD-K06569345,HS578T,0.7962801528598552
2760,Sagittarius,BRD-K69932463,HS578T,BRD-K06569345,HS578T,0.8015312283281886
2761,Sagittarius,BRD-K06569345,HS578T,BRD-K06569345,HS578T,0.7970865452510393
2762,cvae,BRD-K06569345,MDAMB231,BRD-K06569345,MCF10A,0.9087863552060028
2763,cvae,BRD-K59317601,MCF10A,BRD-K06569345,MCF10A,0.9082984865906588
2764,Sagittarius,BRD-K06569345,MDAMB231,BRD-K06569345,MCF10A,0.8573704089449532
2765,Sagittarius,BRD-K59317601,MCF10A,BRD-K06569345,MCF10A,0.8577927576172804
2766,cvae,BRD-K06569345,MDAMB231,BRD-K06569345,MDAMB231,0.9144691439200164
2767,cvae,BRD-K77908580,MDAMB231,BRD-K06569345,MDAMB231,0.9140369111329378
2768,cvae,BRD-K06569345,MDAMB231,BRD-K06569345,MDAMB231,0.9145109958659964
2769,Sagittarius,BRD-K06569345,MDAMB231,BRD-K06569345,MDAMB231,0.8958837883129471
2770,Sagittarius,BRD-K77908580,MDAMB231,BRD-K06569345,MDAMB231,0.8958099300511912
2771,Sagittarius,BRD-K06569345,MDAMB231,BRD-K06569345,MDAMB231,0.8958658416853837
2772,cvae,BRD-K06569345,MDAMB231,BRD-K06569345,SKBR3,0.8984074766907593
2773,cvae,BRD-A60245366,SKBR3,BRD-K06569345,SKBR3,0.8980952900371606
2774,cvae,BRD-K06569345,SKBR3,BRD-K06569345,SKBR3,0.8982381575076213
2775,Sagittarius,BRD-K06569345,MDAMB231,BRD-K06569345,SKBR3,0.8672567686286332
2776,Sagittarius,BRD-A60245366,SKBR3,BRD-K06569345,SKBR3,0.8708558948728892
2777,Sagittarius,BRD-K06569345,SKBR3,BRD-K06569345,SKBR3,0.8675992041369813
2778,cvae,BRD-K06792661,MCF7,BRD-K06792661,A549,0.9805944552912788
2779,cvae,BRD-K74402642,A549,BRD-K06792661,A549,0.9799867008947384
2780,cvae,BRD-K06792661,A549,BRD-K06792661,A549,0.9804958322228672
2781,Sagittarius,BRD-K06792661,MCF7,BRD-K06792661,A549,0.9615947686260548
2782,Sagittarius,BRD-K74402642,A549,BRD-K06792661,A549,0.9620029678128904
2783,Sagittarius,BRD-K06792661,A549,BRD-K06792661,A549,0.9610796593647988
2784,cvae,BRD-K06792661,MCF7,BRD-K06792661,MCF7,0.9195778971156532
2785,cvae,BRD-K67578145,MCF7,BRD-K06792661,MCF7,0.92073163820915
2786,cvae,BRD-K06792661,MCF7,BRD-K06792661,MCF7,0.9198303429225304
2787,Sagittarius,BRD-K06792661,MCF7,BRD-K06792661,MCF7,0.9599393044799244
2788,Sagittarius,BRD-K67578145,MCF7,BRD-K06792661,MCF7,0.9593861917274912
2789,Sagittarius,BRD-K06792661,MCF7,BRD-K06792661,MCF7,0.9602086899020248
2790,cvae,BRD-K06854232,MCF7,BRD-K06854232,A549,0.8870761248541108
2791,cvae,BRD-A12230535,A549,BRD-K06854232,A549,0.8868932142114279
2792,cvae,BRD-K06854232,A549,BRD-K06854232,A549,0.8865999042286365
2793,Sagittarius,BRD-K06854232,MCF7,BRD-K06854232,A549,0.9548889580000106
2794,Sagittarius,BRD-A12230535,A549,BRD-K06854232,A549,0.954606539144311
2795,Sagittarius,BRD-K06854232,A549,BRD-K06854232,A549,0.9541819006413764
2796,cvae,BRD-K06854232,MCF7,BRD-K06854232,MCF7,0.8404747559035763
2797,cvae,BRD-K61397605,MCF7,BRD-K06854232,MCF7,0.8408197762907335
2798,cvae,BRD-K06854232,MCF7,BRD-K06854232,MCF7,0.8402660990982629
2799,Sagittarius,BRD-K06854232,MCF7,BRD-K06854232,MCF7,0.9471425572657612
2800,Sagittarius,BRD-K61397605,MCF7,BRD-K06854232,MCF7,0.946248715153276
2801,Sagittarius,BRD-K06854232,MCF7,BRD-K06854232,MCF7,0.9463279740799386
2802,cvae,BRD-K07303502,A549,BRD-K07303502,A549,0.950024139112046
2803,cvae,BRD-K33610132,A549,BRD-K07303502,A549,0.9497357551514024
2804,cvae,BRD-K07303502,A549,BRD-K07303502,A549,0.949474522039392
2805,Sagittarius,BRD-K07303502,A549,BRD-K07303502,A549,0.9526646345072124
2806,Sagittarius,BRD-K33610132,A549,BRD-K07303502,A549,0.9532910346672724
2807,Sagittarius,BRD-K07303502,A549,BRD-K07303502,A549,0.9532415820230572
2808,cvae,BRD-K07303502,A549,BRD-K07303502,MCF7,0.931286808024816
2809,cvae,BRD-K87737963,MCF7,BRD-K07303502,MCF7,0.9317740416451172
2810,cvae,BRD-K07303502,MCF7,BRD-K07303502,MCF7,0.9313283007816808
2811,Sagittarius,BRD-K07303502,A549,BRD-K07303502,MCF7,0.961580420303732
2812,Sagittarius,BRD-K87737963,MCF7,BRD-K07303502,MCF7,0.9609007254587454
2813,Sagittarius,BRD-K07303502,MCF7,BRD-K07303502,MCF7,0.9612304738944272
2814,cvae,BRD-K07310275,THP1,BRD-K07310275,THP1,0.8461237423562393
2815,cvae,BRD-A30984645,THP1,BRD-K07310275,THP1,0.8471038924817671
2816,cvae,BRD-K07310275,THP1,BRD-K07310275,THP1,0.8468444745576056
2817,Sagittarius,BRD-K07310275,THP1,BRD-K07310275,THP1,0.894212481361212
2818,Sagittarius,BRD-A30984645,THP1,BRD-K07310275,THP1,0.8952485110504756
2819,Sagittarius,BRD-K07310275,THP1,BRD-K07310275,THP1,0.8946813899225609
2820,cvae,BRD-K07572174,HCC515,BRD-K07572174,A375,0.9108705436312504
2821,cvae,BRD-K02113016,A375,BRD-K07572174,A375,0.9109162504461242
2822,cvae,BRD-K07572174,A375,BRD-K07572174,A375,0.9108384731745608
2823,Sagittarius,BRD-K07572174,HCC515,BRD-K07572174,A375,0.9104520498278176
2824,Sagittarius,BRD-K02113016,A375,BRD-K07572174,A375,0.9098302485712468
2825,Sagittarius,BRD-K07572174,A375,BRD-K07572174,A375,0.9093598134561596
2826,cvae,BRD-K07572174,JURKAT,BRD-K07572174,A549,0.8426912606190334
2827,cvae,BRD-K79254416,A549,BRD-K07572174,A549,0.8422938563479195
2828,Sagittarius,BRD-K07572174,JURKAT,BRD-K07572174,A549,0.9388168999427856
2829,Sagittarius,BRD-K79254416,A549,BRD-K07572174,A549,0.9391201261107852
2830,cvae,BRD-K07572174,A375,BRD-K07572174,HA1E,0.906590792498764
2831,cvae,BRD-K74065929,HA1E,BRD-K07572174,HA1E,0.9067543518278804
2832,cvae,BRD-K07572174,HA1E,BRD-K07572174,HA1E,0.9066084055935778
2833,Sagittarius,BRD-K07572174,A375,BRD-K07572174,HA1E,0.8877836889259604
2834,Sagittarius,BRD-K74065929,HA1E,BRD-K07572174,HA1E,0.8853604837030479
2835,Sagittarius,BRD-K07572174,HA1E,BRD-K07572174,HA1E,0.8870726163461489
2836,cvae,BRD-K07572174,HEPG2,BRD-K07572174,HCC515,0.9550926567127196
2837,cvae,BRD-K24844714,HCC515,BRD-K07572174,HCC515,0.956301584648088
2838,cvae,BRD-K07572174,HCC515,BRD-K07572174,HCC515,0.9545338931458182
2839,Sagittarius,BRD-K07572174,HEPG2,BRD-K07572174,HCC515,0.8219595512134695
2840,Sagittarius,BRD-K24844714,HCC515,BRD-K07572174,HCC515,0.8166360093412005
2841,Sagittarius,BRD-K07572174,HCC515,BRD-K07572174,HCC515,0.8191884200200237
2842,cvae,BRD-K07572174,MCF7,BRD-K07572174,HEPG2,0.9485912888339798
2843,cvae,BRD-K21680192,HEPG2,BRD-K07572174,HEPG2,0.9486842546738314
2844,cvae,BRD-K07572174,HEPG2,BRD-K07572174,HEPG2,0.9479347103741752
2845,Sagittarius,BRD-K07572174,MCF7,BRD-K07572174,HEPG2,0.8560375800072106
2846,Sagittarius,BRD-K21680192,HEPG2,BRD-K07572174,HEPG2,0.855523400789199
2847,Sagittarius,BRD-K07572174,HEPG2,BRD-K07572174,HEPG2,0.8558475753795081
2848,cvae,BRD-K07572174,HEPG2,BRD-K07572174,HT29,0.90744029399783
2849,cvae,BRD-K02113016,HT29,BRD-K07572174,HT29,0.9081087000420618
2850,Sagittarius,BRD-K07572174,HEPG2,BRD-K07572174,HT29,0.9018226724518096
2851,Sagittarius,BRD-K02113016,HT29,BRD-K07572174,HT29,0.9014114650561362
2852,cvae,BRD-K07572174,A375,BRD-K07572174,JURKAT,0.8685418318281825
2853,cvae,BRD-K49328571,JURKAT,BRD-K07572174,JURKAT,0.8673446224376884
2854,cvae,BRD-K07572174,JURKAT,BRD-K07572174,JURKAT,0.8683618909097888
2855,Sagittarius,BRD-K07572174,A375,BRD-K07572174,JURKAT,0.8557354249924647
2856,Sagittarius,BRD-K49328571,JURKAT,BRD-K07572174,JURKAT,0.8520828950237292
2857,Sagittarius,BRD-K07572174,JURKAT,BRD-K07572174,JURKAT,0.8555470495439617
2858,cvae,BRD-K07572174,HEPG2,BRD-K07572174,MCF7,0.7836862576983449
2859,cvae,BRD-K00615600,MCF7,BRD-K07572174,MCF7,0.7839706071955369
2860,cvae,BRD-K07572174,MCF7,BRD-K07572174,MCF7,0.7840138061006976
2861,Sagittarius,BRD-K07572174,HEPG2,BRD-K07572174,MCF7,0.9402477554384456
2862,Sagittarius,BRD-K00615600,MCF7,BRD-K07572174,MCF7,0.9401800418761914
2863,Sagittarius,BRD-K07572174,MCF7,BRD-K07572174,MCF7,0.940169400898662
2864,cvae,BRD-K07572174,A375,BRD-K07572174,PC3,0.8706954463780715
2865,cvae,BRD-K59369769,PC3,BRD-K07572174,PC3,0.8709214789568192
2866,cvae,BRD-K07572174,PC3,BRD-K07572174,PC3,0.8704867831586667
2867,Sagittarius,BRD-K07572174,A375,BRD-K07572174,PC3,0.8949648991737875
2868,Sagittarius,BRD-K59369769,PC3,BRD-K07572174,PC3,0.8936505684754634
2869,Sagittarius,BRD-K07572174,PC3,BRD-K07572174,PC3,0.8926247436055181
2870,cvae,BRD-K07667918,MDAMB231,BRD-K07667918,HS578T,0.935908981837468
2871,cvae,BRD-K56751279,HS578T,BRD-K07667918,HS578T,0.9364385869451473
2872,Sagittarius,BRD-K07667918,MDAMB231,BRD-K07667918,HS578T,0.8233273690194605
2873,Sagittarius,BRD-K56751279,HS578T,BRD-K07667918,HS578T,0.8203745458606858
2874,cvae,BRD-K07667918,SKBR3,BRD-K07667918,MCF10A,0.922277087860653
2875,cvae,BRD-A24396574,MCF10A,BRD-K07667918,MCF10A,0.922489439182577
2876,cvae,BRD-K07667918,MCF10A,BRD-K07667918,MCF10A,0.9221317381368448
2877,Sagittarius,BRD-K07667918,SKBR3,BRD-K07667918,MCF10A,0.8550279058192545
2878,Sagittarius,BRD-A24396574,MCF10A,BRD-K07667918,MCF10A,0.851455231287676
2879,Sagittarius,BRD-K07667918,MCF10A,BRD-K07667918,MCF10A,0.8541805722830604
2880,cvae,BRD-K07667918,MCF10A,BRD-K07667918,MCF7,0.8546817501379302
2881,cvae,BRD-K28936863,MCF7,BRD-K07667918,MCF7,0.8538965755608919
2882,cvae,BRD-K07667918,MCF7,BRD-K07667918,MCF7,0.8549472037220409
2883,Sagittarius,BRD-K07667918,MCF10A,BRD-K07667918,MCF7,0.9299715023846084
2884,Sagittarius,BRD-K28936863,MCF7,BRD-K07667918,MCF7,0.932160529132774
2885,Sagittarius,BRD-K07667918,MCF7,BRD-K07667918,MCF7,0.9306709975295552
2886,cvae,BRD-K07667918,SKBR3,BRD-K07667918,MDAMB231,0.91473993402812
2887,cvae,BRD-K48488978,MDAMB231,BRD-K07667918,MDAMB231,0.9139420659643244
2888,cvae,BRD-K07667918,MDAMB231,BRD-K07667918,MDAMB231,0.914405503305762
2889,Sagittarius,BRD-K07667918,SKBR3,BRD-K07667918,MDAMB231,0.8911171499210917
2890,Sagittarius,BRD-K48488978,MDAMB231,BRD-K07667918,MDAMB231,0.8911853637824703
2891,Sagittarius,BRD-K07667918,MDAMB231,BRD-K07667918,MDAMB231,0.8913028506935066
2892,cvae,BRD-K07667918,SKBR3,BRD-K07667918,SKBR3,0.8707042336832045
2893,cvae,BRD-K49328571,SKBR3,BRD-K07667918,SKBR3,0.8684751445205421
2894,cvae,BRD-K07667918,SKBR3,BRD-K07667918,SKBR3,0.8703326782001821
2895,Sagittarius,BRD-K07667918,SKBR3,BRD-K07667918,SKBR3,0.8513827969541969
2896,Sagittarius,BRD-K49328571,SKBR3,BRD-K07667918,SKBR3,0.8518242852750764
2897,Sagittarius,BRD-K07667918,SKBR3,BRD-K07667918,SKBR3,0.8496748398845569
2898,cvae,BRD-K07691486,A549,BRD-K07691486,A375,0.851704598330711
2899,cvae,BRD-K51313569,A375,BRD-K07691486,A375,0.8514996360420083
2900,Sagittarius,BRD-K07691486,A549,BRD-K07691486,A375,0.910192920537766
2901,Sagittarius,BRD-K51313569,A375,BRD-K07691486,A375,0.9078895112987716
2902,cvae,BRD-K07691486,HT29,BRD-K07691486,A549,0.8162782505686462
2903,cvae,BRD-K01815685,A549,BRD-K07691486,A549,0.8162706177999541
2904,cvae,BRD-K07691486,A549,BRD-K07691486,A549,0.8161689416240656
2905,Sagittarius,BRD-K07691486,HT29,BRD-K07691486,A549,0.9444668934077888
2906,Sagittarius,BRD-K01815685,A549,BRD-K07691486,A549,0.9440151232984948
2907,Sagittarius,BRD-K07691486,A549,BRD-K07691486,A549,0.9442217981495848
2908,cvae,BRD-K07691486,MDAMB231,BRD-K07691486,BT20,0.8757155055186876
2909,cvae,BRD-K15592317,BT20,BRD-K07691486,BT20,0.8756402297427459
2910,cvae,BRD-K07691486,BT20,BRD-K07691486,BT20,0.8752982817053394
2911,Sagittarius,BRD-K07691486,MDAMB231,BRD-K07691486,BT20,0.8376583604675589
2912,Sagittarius,BRD-K15592317,BT20,BRD-K07691486,BT20,0.8367694123067646
2913,Sagittarius,BRD-K07691486,BT20,BRD-K07691486,BT20,0.8370901746004819
2914,cvae,BRD-K07691486,YAPC,BRD-K07691486,HA1E,0.8953272055371004
2915,cvae,BRD-K04887706,HA1E,BRD-K07691486,HA1E,0.8947692501457074
2916,cvae,BRD-K07691486,HA1E,BRD-K07691486,HA1E,0.8949205585603686
2917,Sagittarius,BRD-K07691486,YAPC,BRD-K07691486,HA1E,0.8898425930031539
2918,Sagittarius,BRD-K04887706,HA1E,BRD-K07691486,HA1E,0.8894687669317982
2919,Sagittarius,BRD-K07691486,HA1E,BRD-K07691486,HA1E,0.8917552814542085
2920,cvae,BRD-K07691486,YAPC,BRD-K07691486,HS578T,0.887261485679685
2921,cvae,BRD-K97764662,HS578T,BRD-K07691486,HS578T,0.8866435713624652
2922,Sagittarius,BRD-K07691486,YAPC,BRD-K07691486,HS578T,0.8149084187379751
2923,Sagittarius,BRD-K97764662,HS578T,BRD-K07691486,HS578T,0.8162906361790196
2924,cvae,BRD-K07691486,A549,BRD-K07691486,HT29,0.8469041384352309
2925,cvae,BRD-K80700417,HT29,BRD-K07691486,HT29,0.8473619506185652
2926,cvae,BRD-K07691486,HT29,BRD-K07691486,HT29,0.8470430291690617
2927,Sagittarius,BRD-K07691486,A549,BRD-K07691486,HT29,0.9038982980651208
2928,Sagittarius,BRD-K80700417,HT29,BRD-K07691486,HT29,0.903982393216652
2929,Sagittarius,BRD-K07691486,HT29,BRD-K07691486,HT29,0.9051527852912622
2930,cvae,BRD-K07691486,SKBR3,BRD-K07691486,MCF10A,0.8159341281542762
2931,cvae,BRD-K79254416,MCF10A,BRD-K07691486,MCF10A,0.8165402918561648
2932,cvae,BRD-K07691486,MCF10A,BRD-K07691486,MCF10A,0.8162008324861978
2933,Sagittarius,BRD-K07691486,SKBR3,BRD-K07691486,MCF10A,0.8380728262216316
2934,Sagittarius,BRD-K79254416,MCF10A,BRD-K07691486,MCF10A,0.8381475375575356
2935,Sagittarius,BRD-K07691486,MCF10A,BRD-K07691486,MCF10A,0.839069402835076
2936,cvae,BRD-K07691486,BT20,BRD-K07691486,MCF7,0.7527276260154238
2937,cvae,BRD-K95412502,MCF7,BRD-K07691486,MCF7,0.7528811986043271
2938,cvae,BRD-K07691486,MCF7,BRD-K07691486,MCF7,0.7528771064140536
2939,Sagittarius,BRD-K07691486,BT20,BRD-K07691486,MCF7,0.9310785488931655
2940,Sagittarius,BRD-K95412502,MCF7,BRD-K07691486,MCF7,0.93023092030877
2941,Sagittarius,BRD-K07691486,MCF7,BRD-K07691486,MCF7,0.9312787070274564
2942,cvae,BRD-K07691486,HA1E,BRD-K07691486,MDAMB231,0.805355110747016
2943,cvae,BRD-K56301217,MDAMB231,BRD-K07691486,MDAMB231,0.8055497271063907
2944,cvae,BRD-K07691486,MDAMB231,BRD-K07691486,MDAMB231,0.805356496190745
2945,Sagittarius,BRD-K07691486,HA1E,BRD-K07691486,MDAMB231,0.861187178136487
2946,Sagittarius,BRD-K56301217,MDAMB231,BRD-K07691486,MDAMB231,0.8604884206120444
2947,Sagittarius,BRD-K07691486,MDAMB231,BRD-K07691486,MDAMB231,0.8602464041176824
2948,cvae,BRD-K07691486,MCF7,BRD-K07691486,PC3,0.7910450164084966
2949,cvae,BRD-K29107232,PC3,BRD-K07691486,PC3,0.7910433230883833
2950,cvae,BRD-K07691486,PC3,BRD-K07691486,PC3,0.790209478386273
2951,Sagittarius,BRD-K07691486,MCF7,BRD-K07691486,PC3,0.8689405060893813
2952,Sagittarius,BRD-K29107232,PC3,BRD-K07691486,PC3,0.8689504607591377
2953,Sagittarius,BRD-K07691486,PC3,BRD-K07691486,PC3,0.8674932818326271
2954,cvae,BRD-K07691486,MDAMB231,BRD-K07691486,SKBR3,0.8605560187206545
2955,cvae,BRD-K93788137,SKBR3,BRD-K07691486,SKBR3,0.8605070343051069
2956,cvae,BRD-K07691486,SKBR3,BRD-K07691486,SKBR3,0.859916014272867
2957,Sagittarius,BRD-K07691486,MDAMB231,BRD-K07691486,SKBR3,0.8504370520146056
2958,Sagittarius,BRD-K93788137,SKBR3,BRD-K07691486,SKBR3,0.8523077602378537
2959,Sagittarius,BRD-K07691486,SKBR3,BRD-K07691486,SKBR3,0.8529033342749435
2960,cvae,BRD-K07691486,YAPC,BRD-K07691486,YAPC,0.8335576330384047
2961,cvae,BRD-K73319509,YAPC,BRD-K07691486,YAPC,0.8335430281524283
2962,cvae,BRD-K07691486,YAPC,BRD-K07691486,YAPC,0.8339955807808657
2963,Sagittarius,BRD-K07691486,YAPC,BRD-K07691486,YAPC,0.819516641901967
2964,Sagittarius,BRD-K73319509,YAPC,BRD-K07691486,YAPC,0.8193113781509713
2965,Sagittarius,BRD-K07691486,YAPC,BRD-K07691486,YAPC,0.8195508739074373
2966,cvae,BRD-K07857022,MCF7,BRD-K07857022,A549,0.7824993621667222
2967,cvae,BRD-K18190982,A549,BRD-K07857022,A549,0.7826640247195489
2968,cvae,BRD-K07857022,A549,BRD-K07857022,A549,0.7824596974258886
2969,Sagittarius,BRD-K07857022,MCF7,BRD-K07857022,A549,0.8801404075381507
2970,Sagittarius,BRD-K18190982,A549,BRD-K07857022,A549,0.8809424960740471
2971,Sagittarius,BRD-K07857022,A549,BRD-K07857022,A549,0.8787158121956367
2972,cvae,BRD-K07857022,MCF7,BRD-K07857022,MCF7,0.8336921172914866
2973,cvae,BRD-K67578145,MCF7,BRD-K07857022,MCF7,0.8329726935647531
2974,cvae,BRD-K07857022,MCF7,BRD-K07857022,MCF7,0.8325630127228185
2975,Sagittarius,BRD-K07857022,MCF7,BRD-K07857022,MCF7,0.9552898002240816
2976,Sagittarius,BRD-K67578145,MCF7,BRD-K07857022,MCF7,0.9565761334137156
2977,Sagittarius,BRD-K07857022,MCF7,BRD-K07857022,MCF7,0.9558902617987708
2978,cvae,BRD-K07859598,THP1,BRD-K07859598,THP1,0.7368125015309634
2979,cvae,BRD-K79404599,THP1,BRD-K07859598,THP1,0.7378913965926386
2980,cvae,BRD-K07859598,THP1,BRD-K07859598,THP1,0.7363659717342925
2981,Sagittarius,BRD-K07859598,THP1,BRD-K07859598,THP1,0.9159558789794122
2982,Sagittarius,BRD-K79404599,THP1,BRD-K07859598,THP1,0.9164358133637708
2983,Sagittarius,BRD-K07859598,THP1,BRD-K07859598,THP1,0.9163935701582197
2984,cvae,BRD-K07881437,MCF7,BRD-K07881437,A549,0.8834293675675795
2985,cvae,BRD-K99451608,A549,BRD-K07881437,A549,0.8834071555692763
2986,cvae,BRD-K07881437,A549,BRD-K07881437,A549,0.8827249015018461
2987,Sagittarius,BRD-K07881437,MCF7,BRD-K07881437,A549,0.9393599874704576
2988,Sagittarius,BRD-K99451608,A549,BRD-K07881437,A549,0.9393339077750776
2989,Sagittarius,BRD-K07881437,A549,BRD-K07881437,A549,0.9396107014726736
2990,cvae,BRD-K07881437,MCF7,BRD-K07881437,HELA,0.8814500431216155
2991,cvae,BRD-K70511574,HELA,BRD-K07881437,HELA,0.8815624693145863
2992,cvae,BRD-K07881437,HELA,BRD-K07881437,HELA,0.8823922282405143
2993,Sagittarius,BRD-K07881437,MCF7,BRD-K07881437,HELA,0.963053781982688
2994,Sagittarius,BRD-K70511574,HELA,BRD-K07881437,HELA,0.9626224856529446
2995,Sagittarius,BRD-K07881437,HELA,BRD-K07881437,HELA,0.963155945629518
2996,cvae,BRD-K07881437,MCF7,BRD-K07881437,MCF7,0.8403048722804005
2997,cvae,BRD-K75295174,MCF7,BRD-K07881437,MCF7,0.8396840267234393
2998,cvae,BRD-K07881437,MCF7,BRD-K07881437,MCF7,0.8402574978017788
2999,Sagittarius,BRD-K07881437,MCF7,BRD-K07881437,MCF7,0.9335151659810657
3000,Sagittarius,BRD-K75295174,MCF7,BRD-K07881437,MCF7,0.934606748115407
3001,Sagittarius,BRD-K07881437,MCF7,BRD-K07881437,MCF7,0.9340730636456366
3002,cvae,BRD-K07954936,HELA,BRD-K07954936,HELA,0.8820900090848549
3003,cvae,BRD-K22848513,HELA,BRD-K07954936,HELA,0.8821475114136992
3004,cvae,BRD-K07954936,HELA,BRD-K07954936,HELA,0.8820757569739022
3005,Sagittarius,BRD-K07954936,HELA,BRD-K07954936,HELA,0.957597724983378
3006,Sagittarius,BRD-K22848513,HELA,BRD-K07954936,HELA,0.9576007139499412
3007,Sagittarius,BRD-K07954936,HELA,BRD-K07954936,HELA,0.9572722098479792
3008,cvae,BRD-K08037784,HELA,BRD-K08037784,HELA,0.8837948873906527
3009,cvae,BRD-K25394294,HELA,BRD-K08037784,HELA,0.883352744832457
3010,cvae,BRD-K08037784,HELA,BRD-K08037784,HELA,0.8832313645679783
3011,Sagittarius,BRD-K08037784,HELA,BRD-K08037784,HELA,0.9572651671756902
3012,Sagittarius,BRD-K25394294,HELA,BRD-K08037784,HELA,0.957273915996275
3013,Sagittarius,BRD-K08037784,HELA,BRD-K08037784,HELA,0.9570801655392308
3014,cvae,BRD-K08109215,YAPC,BRD-K08109215,A375,0.8413302994766827
3015,cvae,BRD-K19687926,A375,BRD-K08109215,A375,0.8408252667529188
3016,cvae,BRD-K08109215,A375,BRD-K08109215,A375,0.8409407139829097
3017,Sagittarius,BRD-K08109215,YAPC,BRD-K08109215,A375,0.9049291002699442
3018,Sagittarius,BRD-K19687926,A375,BRD-K08109215,A375,0.9045530420948028
3019,Sagittarius,BRD-K08109215,A375,BRD-K08109215,A375,0.9044675550854512
3020,cvae,BRD-K08109215,A549,BRD-K08109215,A549,0.8549348437680326
3021,cvae,BRD-K99964838,A549,BRD-K08109215,A549,0.8551524995434931
3022,cvae,BRD-K08109215,A549,BRD-K08109215,A549,0.8551559439105416
3023,Sagittarius,BRD-K08109215,A549,BRD-K08109215,A549,0.9600570543687053
3024,Sagittarius,BRD-K99964838,A549,BRD-K08109215,A549,0.9595591284581436
3025,Sagittarius,BRD-K08109215,A549,BRD-K08109215,A549,0.9599263159449648
3026,cvae,BRD-K08109215,THP1,BRD-K08109215,BJAB,0.93907168047891
3027,cvae,BRD-K10916705,BJAB,BRD-K08109215,BJAB,0.9404657447466556
3028,cvae,BRD-K08109215,BJAB,BRD-K08109215,BJAB,0.9461241278431286
3029,Sagittarius,BRD-K08109215,THP1,BRD-K08109215,BJAB,0.8680854948858558
3030,Sagittarius,BRD-K10916705,BJAB,BRD-K08109215,BJAB,0.867566986156191
3031,Sagittarius,BRD-K08109215,BJAB,BRD-K08109215,BJAB,0.8679704645718018
3032,cvae,BRD-K08109215,HA1E,BRD-K08109215,HA1E,0.8715413175014404
3033,cvae,BRD-K60866521,HA1E,BRD-K08109215,HA1E,0.8713778992823332
3034,cvae,BRD-K08109215,HA1E,BRD-K08109215,HA1E,0.8712900005746385
3035,Sagittarius,BRD-K08109215,HA1E,BRD-K08109215,HA1E,0.8970406723111998
3036,Sagittarius,BRD-K60866521,HA1E,BRD-K08109215,HA1E,0.8963206841444286
3037,Sagittarius,BRD-K08109215,HA1E,BRD-K08109215,HA1E,0.8981954909720415
3038,cvae,BRD-K08109215,A375,BRD-K08109215,HELA,0.8499448154030607
3039,cvae,BRD-K28183345,HELA,BRD-K08109215,HELA,0.8501775891918048
3040,Sagittarius,BRD-K08109215,A375,BRD-K08109215,HELA,0.9674682033769052
3041,Sagittarius,BRD-K28183345,HELA,BRD-K08109215,HELA,0.9674957198287446
3042,cvae,BRD-K08109215,THP1,BRD-K08109215,HT29,0.8547355066374333
3043,cvae,BRD-K83963101,HT29,BRD-K08109215,HT29,0.855693919407417
3044,cvae,BRD-K08109215,HT29,BRD-K08109215,HT29,0.8549391283810464
3045,Sagittarius,BRD-K08109215,THP1,BRD-K08109215,HT29,0.9128894815053172
3046,Sagittarius,BRD-K83963101,HT29,BRD-K08109215,HT29,0.9127331316148646
3047,Sagittarius,BRD-K08109215,HT29,BRD-K08109215,HT29,0.9127764139032128
3048,cvae,BRD-K08109215,TMD8,BRD-K08109215,MCF7,0.8137752668776729
3049,cvae,BRD-A08545410,MCF7,BRD-K08109215,MCF7,0.814134026248476
3050,Sagittarius,BRD-K08109215,TMD8,BRD-K08109215,MCF7,0.9544235771888974
3051,Sagittarius,BRD-A08545410,MCF7,BRD-K08109215,MCF7,0.9548123673353446
3052,cvae,BRD-K08109215,YAPC,BRD-K08109215,MINO,0.9465937355404334
