,model,source drug,source cell,target drug,target cell,Spearman correlation
6710,cvae,BRD-K49328571,MDAMB231,BRD-K82928847,MDAMB231,0.8196189338306239
6711,cvae,BRD-K82928847,MDAMB231,BRD-K82928847,MDAMB231,0.8196571169163585
6712,cvae,BRD-K64052750,HCC515,BRD-K64052750,MINO,0.7633055850976131
6713,cvae,BRD-K50495309,MINO,BRD-K64052750,MINO,0.7634705042140935
6714,cvae,BRD-K64052750,MINO,BRD-K64052750,MINO,0.7635814808224218
6715,cvae,BRD-K45995181,THP1,BRD-K67844266,THP1,0.7443721944804578
6716,cvae,BRD-K70511574,A549,BRD-K70511574,MCF10A,0.8455654790884621
6717,cvae,BRD-K12343256,MCF10A,BRD-K70511574,MCF10A,0.8454882854992104
6718,cvae,BRD-K70511574,MCF10A,BRD-K70511574,MCF10A,0.845524974101663
6719,cvae,BRD-K99383816,A549,BRD-K99383816,MCF7,0.9032880550011412
6720,cvae,BRD-A68009927,MCF7,BRD-K99383816,MCF7,0.9034117443385014
6721,cvae,BRD-K99383816,MCF7,BRD-K99383816,MCF7,0.9033119410772836
6722,cvae,BRD-K19687926,XC.L100.M,BRD-K19687926,MINO,0.7650764387469127
6723,cvae,BRD-K71223042,MINO,BRD-K19687926,MINO,0.7650384031852789
6724,cvae,BRD-K19687926,MINO,BRD-K19687926,MINO,0.7650528413048805
6725,cvae,BRD-K16189898,MDAMB231,BRD-K16189898,HS578T,0.7700509899094863
6726,cvae,BRD-K56751279,HS578T,BRD-K16189898,HS578T,0.769937947963747
6727,cvae,BRD-K16189898,HS578T,BRD-K16189898,HS578T,0.7697656462281369
6728,cvae,BRD-K70401845,MCF7,BRD-K70401845,HEPG2,0.786096852817687
6729,cvae,BRD-K45330754,HEPG2,BRD-K70401845,HEPG2,0.7860489138990274
6730,cvae,BRD-K70401845,HEPG2,BRD-K70401845,HEPG2,0.7859494249282852
6731,cvae,BRD-K59146805,XC.L100.L,BRD-K59146805,XC.L100.M,0.8338685753582837
6732,cvae,BRD-K66175015,XC.L100.M,BRD-K59146805,XC.L100.M,0.8338954632291722
6733,cvae,BRD-K13566078,MCF7,BRD-K13566078,MDAMB231,0.8140344025818156
6734,cvae,BRD-A58280226,MDAMB231,BRD-K13566078,MDAMB231,0.8138874236788074
6735,cvae,BRD-K13566078,MDAMB231,BRD-K13566078,MDAMB231,0.8139880094591685
6736,cvae,BRD-K48488978,SKBR3,BRD-K48488978,MCF10A,0.8344249400550249
6737,cvae,BRD-K49865102,MCF10A,BRD-K48488978,MCF10A,0.8345801995499502
6738,cvae,BRD-K48488978,MCF10A,BRD-K48488978,MCF10A,0.8344592875141394
6739,cvae,BRD-K44827188,MCF7,BRD-K44827188,HT29,0.8327849531112927
6740,cvae,BRD-K71035033,HT29,BRD-K44827188,HT29,0.8327286822879851
6741,cvae,BRD-K44827188,HT29,BRD-K44827188,HT29,0.8328158946879067
6742,cvae,BRD-K17498618,HELA,BRD-K09471561,HELA,0.8557868980754514
6743,cvae,BRD-K56751279,HT29,BRD-K56751279,PC3,0.832358589217788
6744,cvae,BRD-K74065929,PC3,BRD-K56751279,PC3,0.8324517731367452
6745,cvae,BRD-K56751279,PC3,BRD-K56751279,PC3,0.8324916623707757
6746,cvae,BRD-K13390322,SKBR3,BRD-K13390322,HT29,0.8309027829068238
6747,cvae,BRD-K56343971,HT29,BRD-K13390322,HT29,0.8308802566180451
6748,cvae,BRD-K13390322,HT29,BRD-K13390322,HT29,0.830939080249705
6749,cvae,BRD-K42805893,MCF7,BRD-K42805893,A375,0.8026710187730256
6750,cvae,BRD-K19540840,A375,BRD-K42805893,A375,0.8026601789586645
6751,cvae,BRD-K42805893,A375,BRD-K42805893,A375,0.802632001855417
6752,cvae,BRD-K74065929,JURKAT,BRD-K74065929,JURKAT,0.7419021920471439
6753,cvae,BRD-K52751261,JURKAT,BRD-K74065929,JURKAT,0.7419529595800833
6754,cvae,BRD-K74065929,JURKAT,BRD-K74065929,JURKAT,0.7420405504113938
6755,cvae,BRD-K89162000,PC3,BRD-K89162000,HT29,0.8331542508341638
6756,cvae,BRD-K80738081,HT29,BRD-K89162000,HT29,0.8331780599412102
6757,cvae,BRD-K89162000,HT29,BRD-K89162000,HT29,0.8332020999555447
6758,cvae,BRD-K79254416,MDAMB231,BRD-K79254416,HELA,0.8508216794157744
6759,cvae,BRD-K26603252,HELA,BRD-K79254416,HELA,0.8508688550575646
6760,cvae,BRD-K79254416,HELA,BRD-K79254416,HELA,0.8508266503365611
6761,cvae,BRD-K12787259,HEK293,BRD-K12787259,MDAMB231,0.8364332561938363
6762,cvae,BRD-K74514084,MDAMB231,BRD-K12787259,MDAMB231,0.836562403922925
6763,cvae,BRD-K12787259,MDAMB231,BRD-K12787259,MDAMB231,0.8365063832491798
6764,cvae,BRD-K53417444,MDAMB231,BRD-K53417444,HEK293,0.7972953880650013
6765,cvae,BRD-K54256913,HEK293,BRD-K53417444,HEK293,0.7972856322320765
6766,cvae,BRD-K60866521,MCF7,BRD-K60866521,MDAMB231,0.797462385347075
6767,cvae,BRD-K99749624,MDAMB231,BRD-K60866521,MDAMB231,0.7973918688269063
6768,cvae,BRD-K60866521,MDAMB231,BRD-K60866521,MDAMB231,0.7974186412441506
6769,cvae,BRD-K68065987,HS578T,BRD-K68065987,THP1,0.6988272199591847
6770,cvae,BRD-K82928847,THP1,BRD-K68065987,THP1,0.6988642869930266
6771,cvae,BRD-K68065987,THP1,BRD-K68065987,THP1,0.6988741839359609
6772,cvae,BRD-K28392481,A375,BRD-K28392481,HEK293,0.8064071435941679
6773,cvae,BRD-K66538826,HEK293,BRD-K28392481,HEK293,0.8065671302744092
6774,cvae,BRD-K93123848,HT29,BRD-K93123848,YAPC,0.8573438738490884
6775,cvae,BRD-K51313569,YAPC,BRD-K93123848,YAPC,0.857477954014416
6776,cvae,BRD-K93123848,YAPC,BRD-K93123848,YAPC,0.8574507005403212
6777,cvae,BRD-K09078998,MCF7,BRD-K09078998,A549,0.8919342025320796
6778,cvae,BRD-K28307902,A549,BRD-K09078998,A549,0.8919451064873538
6779,cvae,BRD-K09078998,A549,BRD-K09078998,A549,0.8919034277218402
6780,cvae,BRD-K70401845,BJAB,BRD-K70401845,MCF10A,0.8422651725314563
6781,cvae,BRD-K02113016,MCF10A,BRD-K70401845,MCF10A,0.8422397278311189
6782,cvae,BRD-K72636697,MCF10A,BRD-K72636697,MCF10A,0.8425061499430215
6783,cvae,BRD-K70511574,MCF10A,BRD-K72636697,MCF10A,0.8426174215995514
6784,cvae,BRD-K72636697,MCF10A,BRD-K72636697,MCF10A,0.8424926739371206
6785,cvae,BRD-K36740062,MCF7,BRD-K36740062,MDAMB231,0.8383345147341268
6786,cvae,BRD-K12787259,MDAMB231,BRD-K36740062,MDAMB231,0.8382149753138622
6787,cvae,BRD-K51313569,YAPC,BRD-K51313569,SKBR3,0.8017591081652415
6788,cvae,BRD-K93788137,SKBR3,BRD-K51313569,SKBR3,0.8017621420304445
6789,cvae,BRD-K51313569,SKBR3,BRD-K51313569,SKBR3,0.8015958246420527
6790,cvae,BRD-A18620900,HELA,BRD-A18620900,HELA,0.8560077737247633
6791,cvae,BRD-K25204779,HELA,BRD-A18620900,HELA,0.8560021742230255
6792,cvae,BRD-A18620900,HELA,BRD-A18620900,HELA,0.8558015222037019
6793,cvae,BRD-K09602097,MCF7,BRD-K09602097,HELA,0.8474907840571783
6794,cvae,BRD-K15976406,HELA,BRD-K09602097,HELA,0.8474666414173824
6795,cvae,BRD-K17500877,HELA,BRD-K17500877,HELA,0.8558511929270225
6796,cvae,BRD-K35520305,HELA,BRD-K17500877,HELA,0.8556670251224372
6797,cvae,BRD-K17500877,HELA,BRD-K17500877,HELA,0.855760087173659
6798,cvae,BRD-A29731977,HELA,BRD-A29731977,HELA,0.8555570170419009
6799,cvae,BRD-A26711594,HELA,BRD-A29731977,HELA,0.8556400602824528
6800,cvae,BRD-A29731977,HELA,BRD-A29731977,HELA,0.855632093981011
6801,cvae,BRD-K93123848,A549,BRD-K93123848,HA1E,0.8435177419442879
6802,cvae,BRD-K07572174,HA1E,BRD-K93123848,HA1E,0.8433619629079642
6803,cvae,BRD-K36280065,MCF7,BRD-K36280065,HELA,0.8560376120776674
6804,cvae,BRD-K11129031,HELA,BRD-K36280065,HELA,0.8559493541808578
6805,cvae,BRD-K36280065,HELA,BRD-K36280065,HELA,0.8561193532576776
6806,cvae,BRD-K19477839,HELA,BRD-K19477839,YAPC,0.8003099276106295
6807,cvae,BRD-K57080016,YAPC,BRD-K19477839,YAPC,0.8005186164863995
6808,cvae,BRD-K19477839,YAPC,BRD-K19477839,YAPC,0.8003570647678717
6809,cvae,BRD-K87782578,THP1,BRD-K87782578,THP1,0.7596862288092774
6810,cvae,BRD-K99749624,THP1,BRD-K87782578,THP1,0.7598212967446711
6811,cvae,BRD-K87782578,THP1,BRD-K87782578,THP1,0.7598994781039888
6812,cvae,BRD-K92428232,PC3,BRD-K92428232,YAPC,0.8567104438449222
6813,cvae,BRD-K02123250,YAPC,BRD-K92428232,YAPC,0.8567896963574934
6814,cvae,BRD-K92428232,YAPC,BRD-K92428232,YAPC,0.8566835944585818
6815,cvae,BRD-A58280226,MCF7,BRD-A58280226,HELA,0.8426238228627067
6816,cvae,BRD-K02123250,HELA,BRD-A58280226,HELA,0.8425048542965712
6817,cvae,BRD-K56195681,A549,BRD-K56195681,MCF7,0.8946305454205252
6818,cvae,BRD-K70401845,MCF7,BRD-K56195681,MCF7,0.8946008866621786
6819,cvae,BRD-K56195681,MCF7,BRD-K56195681,MCF7,0.8946425525995099
6820,cvae,BRD-K77503770,THP1,BRD-K77503770,THP1,0.753411400222501
6821,cvae,BRD-K49328571,THP1,BRD-K77503770,THP1,0.753377572304785
6822,cvae,BRD-K77503770,THP1,BRD-K77503770,THP1,0.7539261887791899
6823,cvae,BRD-K04853698,SKBR3,BRD-K04853698,MCF10A,0.8373641204415239
6824,cvae,BRD-K51313569,MCF10A,BRD-K04853698,MCF10A,0.8371595686546667
6825,cvae,BRD-K04853698,MCF10A,BRD-K04853698,MCF10A,0.8373130706885654
6826,cvae,BRD-K09078998,A549,BRD-K09078998,MCF7,0.8995074676988446
6827,cvae,BRD-K74514084,MCF7,BRD-K09078998,MCF7,0.8996302783056915
6828,cvae,BRD-K09078998,MCF7,BRD-K09078998,MCF7,0.8995339129974308
6829,cvae,BRD-A30984645,THP1,BRD-A30984645,MCF7,0.8539753277743388
6830,cvae,BRD-K25630527,MCF7,BRD-A30984645,MCF7,0.853954032991097
6831,cvae,BRD-A30984645,MCF7,BRD-A30984645,MCF7,0.8540302259821
6832,cvae,BRD-K94176593,SKBR3,BRD-K94176593,MCF10A,0.8363085983286842
6833,cvae,BRD-K12343256,MCF10A,BRD-K94176593,MCF10A,0.8362190255431503
6834,cvae,BRD-K94176593,MCF10A,BRD-K94176593,MCF10A,0.8362922744662291
6835,cvae,BRD-K99749624,A549,BRD-K99749624,HS578T,0.7734636456903667
6836,cvae,BRD-K42191735,HS578T,BRD-K99749624,HS578T,0.7734829970039332
6837,cvae,BRD-K99749624,HS578T,BRD-K99749624,HS578T,0.7734328965364927
6838,cvae,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.8327676543069543
6839,cvae,BRD-K49669041,MCF10A,BRD-A24396574,MCF10A,0.8327031734467344
6840,cvae,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.8328534363645075
6841,cvae,BRD-K92571446,HS578T,BRD-K92571446,BT20,0.7965477359222899
6842,cvae,BRD-K76908866,BT20,BRD-K92571446,BT20,0.796397325480416
6843,cvae,BRD-K92571446,BT20,BRD-K92571446,BT20,0.796404765826368
6844,cvae,BRD-K05804044,HT29,BRD-K05804044,A375,0.8477418187639612
6845,cvae,BRD-K56301217,A375,BRD-K05804044,A375,0.8477768910153969
6846,cvae,BRD-K05804044,A375,BRD-K05804044,A375,0.8477152131130916
6847,cvae,BRD-K34776109,HELA,BRD-K34776109,HELA,0.8589298477296642
6848,cvae,BRD-K11073688,HELA,BRD-K34776109,HELA,0.8589310150942877
6849,cvae,BRD-K34776109,HELA,BRD-K34776109,HELA,0.858923388739687
6850,cvae,BRD-K12184916,HELA,BRD-K12184916,HELA,0.8515052996846596
6851,cvae,BRD-A20119038,HELA,BRD-K12184916,HELA,0.8516070400014615
6852,cvae,BRD-K12184916,HELA,BRD-K12184916,HELA,0.8516381291021762
6853,cvae,BRD-K12787259,THP1,BRD-K12787259,HA1E,0.8299886530234368
6854,cvae,BRD-K64800655,HA1E,BRD-K12787259,HA1E,0.8300053424890981
6855,cvae,BRD-K12787259,HA1E,BRD-K12787259,HA1E,0.8300175292626402
6856,cvae,BRD-K12787259,MCF7,BRD-K12787259,YAPC,0.8402520009255021
6857,cvae,BRD-K36740062,YAPC,BRD-K12787259,YAPC,0.8403580066130437
6858,cvae,BRD-K12787259,YAPC,BRD-K12787259,YAPC,0.8403734004322547
6859,cvae,BRD-K86797399,YAPC,BRD-K86797399,MDAMB231,0.8113859216429331
6860,cvae,BRD-K74514084,MDAMB231,BRD-K86797399,MDAMB231,0.8113168418792239
6861,cvae,BRD-K86797399,MDAMB231,BRD-K86797399,MDAMB231,0.8114629228094447
6862,cvae,BRD-K56751279,MCF10A,BRD-K56751279,A375,0.8473664597247756
6863,cvae,BRD-K75295174,A375,BRD-K56751279,A375,0.8475503517234335
6864,cvae,BRD-K56751279,A375,BRD-K56751279,A375,0.8474570780071977
6865,cvae,BRD-K80700417,MCF7,BRD-K80700417,MCF10A,0.8398900216808475
6866,cvae,BRD-K74514084,MCF10A,BRD-K80700417,MCF10A,0.8398961471380753
6867,cvae,BRD-K80700417,MCF10A,BRD-K80700417,MCF10A,0.8397690262618493
6868,cvae,BRD-K94199083,THP1,BRD-K94199083,MINO,0.7671471832367159
6869,cvae,BRD-A30984645,MINO,BRD-K94199083,MINO,0.7673684116610517
6870,cvae,BRD-K94199083,MINO,BRD-K94199083,MINO,0.7675381092755786
6871,cvae,BRD-K80700417,HT29,BRD-K80700417,A549,0.8902511513791045
6872,cvae,BRD-K17894950,A549,BRD-K80700417,A549,0.8902872691274282
6873,cvae,BRD-K80700417,A549,BRD-K80700417,A549,0.8902706309744977
6874,cvae,BRD-K61567297,THP1,BRD-K61567297,TMD8,0.7426056126159892
6875,cvae,BRD-K60866521,TMD8,BRD-K61567297,TMD8,0.7425831568822152
6876,cvae,BRD-K61567297,TMD8,BRD-K61567297,TMD8,0.7426248484759116
6877,cvae,BRD-K64800655,MCF7,BRD-K64800655,A375,0.842910891934626
6878,cvae,BRD-K64800655,A375,BRD-K64800655,A375,0.8429003856530145
6879,cvae,BRD-K64800655,A375,BRD-K64800655,A375,0.8428788984470325
6880,cvae,BRD-K13662825,HEK293,BRD-K13662825,THP1,0.7544201187108481
6881,cvae,BRD-K59369769,THP1,BRD-K13662825,THP1,0.7544355574286983
6882,cvae,BRD-K49865102,HT29,BRD-K49865102,HEK293,0.796377127506793
6883,cvae,BRD-K05804044,HEK293,BRD-K49865102,HEK293,0.7961381705339993
6884,cvae,BRD-K49865102,HEK293,BRD-K49865102,HEK293,0.7962536049358075
6885,cvae,BRD-K48443249,TMD8,BRD-K48443249,BJAB,0.740561935591632
6886,cvae,BRD-K53972329,BJAB,BRD-K48443249,BJAB,0.740678563014429
6887,cvae,BRD-K48443249,BJAB,BRD-K48443249,BJAB,0.740580196509671
6888,cvae,BRD-A78723049,MCF7,BRD-A78723049,A549,0.8973186654438758
6889,cvae,BRD-K75295174,A549,BRD-A78723049,A549,0.8973629483304727
6890,cvae,BRD-K59325863,A549,BRD-K59325863,MCF7,0.8980607180848494
6891,cvae,BRD-K01121114,MCF7,BRD-K59325863,MCF7,0.8980562153927302
6892,cvae,BRD-K59325863,MCF7,BRD-K59325863,MCF7,0.8979449629784743
6893,cvae,BRD-K95901403,A549,BRD-K95901403,MCF7,0.889111713709291
6894,cvae,BRD-K36280065,MCF7,BRD-K95901403,MCF7,0.8891233424568865
6895,cvae,BRD-K95901403,MCF7,BRD-K95901403,MCF7,0.8889374941603708
6896,cvae,BRD-K70401845,A375,BRD-K70401845,HA1E,0.8333759154167105
6897,cvae,BRD-K87909389,HA1E,BRD-K70401845,HA1E,0.8334564764039146
6898,cvae,BRD-K70401845,HA1E,BRD-K70401845,HA1E,0.8333730547319738
6899,cvae,BRD-K08316444,HEPG2,BRD-K08316444,XC.L100.L,0.8098944722264041
6900,cvae,BRD-K70401845,XC.L100.L,BRD-K08316444,XC.L100.L,0.8099742378662823
6901,cvae,BRD-K08316444,XC.L100.L,BRD-K08316444,XC.L100.L,0.8099745393285753
6902,cvae,BRD-K40175214,BT20,BRD-K40175214,SKBR3,0.7966875182148168
6903,cvae,BRD-K67868012,SKBR3,BRD-K40175214,SKBR3,0.7965781387152315
6904,cvae,BRD-K67578145,A375,BRD-K67578145,MCF7,0.8890980196242846
6905,cvae,BRD-K40738845,MCF7,BRD-K67578145,MCF7,0.8891199686448428
6906,cvae,BRD-K67578145,MCF7,BRD-K67578145,MCF7,0.8889594046963811
6907,cvae,BRD-K64800655,HA1E,BRD-K64800655,MDAMB231,0.8144428070195739
6908,cvae,BRD-K12787259,MDAMB231,BRD-K64800655,MDAMB231,0.8145047735559895
6909,cvae,BRD-K64800655,MDAMB231,BRD-K64800655,MDAMB231,0.8143694682992163
6910,cvae,BRD-K28392481,PC3,BRD-K28392481,MCF7,0.8376468343454246
6911,cvae,BRD-A23723433,MCF7,BRD-K28392481,MCF7,0.8376670836317786
6912,cvae,BRD-K28392481,MCF7,BRD-K28392481,MCF7,0.8376839783483625
6913,cvae,BRD-K17075857,HELA,BRD-K21396683,HELA,0.8570347659593321
6914,cvae,BRD-K42805893,HT29,BRD-K42805893,HELA,0.7979517099611526
6915,cvae,BRD-K15502390,HELA,BRD-K42805893,HELA,0.7978943615705003
6916,cvae,BRD-K42805893,HELA,BRD-K42805893,HELA,0.7979301008874352
6917,cvae,BRD-K87737963,SKBR3,BRD-K87737963,HS578T,0.7764162828404926
6918,cvae,BRD-K92723993,HS578T,BRD-K87737963,HS578T,0.7766289292106181
6919,cvae,BRD-K17075857,HELA,BRD-K18157228,HELA,0.8532358086994438
6920,cvae,BRD-K59317601,MCF7,BRD-K59317601,PC3,0.8359909340410832
6921,cvae,BRD-K57545991,PC3,BRD-K59317601,PC3,0.8359230665406367
6922,cvae,BRD-K59317601,PC3,BRD-K59317601,PC3,0.8360033773782787
6923,cvae,BRD-K96550715,HELA,BRD-K96550715,HELA,0.8570577412345044
6924,cvae,BRD-K08976401,HELA,BRD-K96550715,HELA,0.8570090518671585
6925,cvae,BRD-K96550715,HELA,BRD-K96550715,HELA,0.857051564464546
6926,cvae,BRD-K29322660,HELA,BRD-K29322660,HELA,0.8482579927643792
6927,cvae,BRD-K16732600,HELA,BRD-K29322660,HELA,0.8481963212761652
6928,cvae,BRD-K29322660,HELA,BRD-K29322660,HELA,0.8481612105401816
6929,cvae,BRD-K82928847,MCF7,BRD-K82928847,THP1,0.7517224609336779
6930,cvae,BRD-K77503770,THP1,BRD-K82928847,THP1,0.7516746310545712
6931,cvae,BRD-K82928847,THP1,BRD-K82928847,THP1,0.7517172783478769
6932,cvae,BRD-K93918653,THP1,BRD-K93918653,HEK293,0.8107165278286353
6933,cvae,BRD-K51544265,HEK293,BRD-K93918653,HEK293,0.810807101212418
6934,cvae,BRD-K93918653,HEK293,BRD-K93918653,HEK293,0.8107050273628665
6935,cvae,BRD-K74065929,A375,BRD-K74065929,HELA,0.8389987067203496
6936,cvae,BRD-A22032524,HELA,BRD-K74065929,HELA,0.8387774398114658
6937,cvae,BRD-K74065929,HELA,BRD-K74065929,HELA,0.8389214810606411
6938,cvae,BRD-K02123250,A549,BRD-K02123250,MCF10A,0.8665920699291949
6939,cvae,BRD-K41895714,MCF10A,BRD-K02123250,MCF10A,0.8665666829556793
6940,cvae,BRD-K02123250,MCF10A,BRD-K02123250,MCF10A,0.8666828293216262
6941,cvae,BRD-K68174511,MCF7,BRD-K68174511,MCF10A,0.8351735607255285
6942,cvae,BRD-K49328571,MCF10A,BRD-K68174511,MCF10A,0.8349849158851893
6943,cvae,BRD-K68174511,MCF10A,BRD-K68174511,MCF10A,0.8349161055133163
6944,cvae,BRD-K76908866,MDAMB231,BRD-K76908866,SKBR3,0.7921364510187371
6945,cvae,BRD-K04853698,SKBR3,BRD-K76908866,SKBR3,0.7920734005008855
6946,cvae,BRD-K76908866,SKBR3,BRD-K76908866,SKBR3,0.792258863951921
6947,cvae,BRD-K19220233,MCF10A,BRD-K19220233,HS578T,0.7739172694720573
6948,cvae,BRD-K56751279,HS578T,BRD-K19220233,HS578T,0.7739771001160574
6949,cvae,BRD-K19220233,HS578T,BRD-K19220233,HS578T,0.7740596687138501
6950,cvae,BRD-K11717138,A549,BRD-K11717138,HELA,0.8502321602809075
6951,cvae,BRD-K31812033,HELA,BRD-K11717138,HELA,0.850167249676568
6952,cvae,BRD-K11717138,HELA,BRD-K11717138,HELA,0.8502109103963051
6953,cvae,BRD-A20119038,HELA,BRD-A20119038,HELA,0.8585255547244532
6954,cvae,BRD-K77908580,HELA,BRD-A20119038,HELA,0.8585754563550623
6955,cvae,BRD-A20119038,HELA,BRD-A20119038,HELA,0.8586104452233105
6956,cvae,BRD-K13662825,A549,BRD-K13662825,HEK293,0.8264442133219281
6957,cvae,BRD-K12787259,HEK293,BRD-K13662825,HEK293,0.8263394198976493
6958,cvae,BRD-K13662825,HEK293,BRD-K13662825,HEK293,0.8264147405722304
6959,cvae,BRD-K56301217,HELA,BRD-K56301217,YAPC,0.8415400979902542
6960,cvae,BRD-K19477839,YAPC,BRD-K56301217,YAPC,0.841519592140247
6961,cvae,BRD-K56301217,YAPC,BRD-K56301217,YAPC,0.8415211892489902
6962,cvae,BRD-K28392481,MCF10A,BRD-K28392481,MCF10A,0.8628915753854346
6963,cvae,BRD-K53972329,MCF10A,BRD-K28392481,MCF10A,0.8631179222546579
6964,cvae,BRD-K28392481,MCF10A,BRD-K28392481,MCF10A,0.8630557119827715
6965,cvae,BRD-K83963101,HT29,BRD-K83963101,HELA,0.8429264012074809
6966,cvae,BRD-K15567136,HELA,BRD-K83963101,HELA,0.8429022008408631
6967,cvae,BRD-K83963101,HELA,BRD-K83963101,HELA,0.8428405485949231
6968,cvae,BRD-K48488978,MCF7,BRD-K48488978,MDAMB231,0.8067879161264426
6969,cvae,BRD-K86797399,MDAMB231,BRD-K48488978,MDAMB231,0.8066368578613435
6970,cvae,BRD-K48488978,MDAMB231,BRD-K48488978,MDAMB231,0.8068038807997826
6971,cvae,BRD-K64890080,A375,BRD-K64890080,BT20,0.7816548829011736
6972,cvae,BRD-K63923597,BT20,BRD-K64890080,BT20,0.7818421230555097
6973,cvae,BRD-K64890080,BT20,BRD-K64890080,BT20,0.7817786299653559
6974,cvae,BRD-K79404599,MDAMB231,BRD-K79404599,SKBR3,0.7938708341446892
6975,cvae,BRD-K49328571,SKBR3,BRD-K79404599,SKBR3,0.7937264080500337
6976,cvae,BRD-K79404599,SKBR3,BRD-K79404599,SKBR3,0.7939043477719299
6977,cvae,BRD-K43389698,MCF7,BRD-K43389698,MCF7,0.8607317584092219
6978,cvae,BRD-K93754473,MCF7,BRD-K43389698,MCF7,0.8608231976953349
6979,cvae,BRD-K43389698,MCF7,BRD-K43389698,MCF7,0.8607861114192192
6980,cvae,BRD-K19477839,YAPC,BRD-K19477839,HA1E,0.7902829261461832
6981,cvae,BRD-K59317601,HA1E,BRD-K19477839,HA1E,0.7903503703166013
6982,cvae,BRD-K19477839,HA1E,BRD-K19477839,HA1E,0.7902897828098235
6983,cvae,BRD-A16665823,HELA,BRD-A16665823,HELA,0.8569247514647044
6984,cvae,BRD-K51544265,HELA,BRD-A16665823,HELA,0.8568390078916992
6985,cvae,BRD-A16665823,HELA,BRD-A16665823,HELA,0.8566790276255493
6986,cvae,BRD-K34870043,HELA,BRD-K34870043,HELA,0.8554160673847504
6987,cvae,BRD-A10070317,HELA,BRD-K34870043,HELA,0.8553244228477144
6988,cvae,BRD-K34870043,HELA,BRD-K34870043,HELA,0.8552768367040784
6989,cvae,BRD-K82928847,JURKAT,BRD-K82928847,HELA,0.8396289425070295
6990,cvae,BRD-A34513497,HELA,BRD-K82928847,HELA,0.8395765393807988
6991,cvae,BRD-K82928847,HELA,BRD-K82928847,HELA,0.8395570661994969
6992,cvae,BRD-K11433652,A549,BRD-K11433652,HELA,0.8560601191241721
6993,cvae,BRD-A09533288,HELA,BRD-K11433652,HELA,0.8558630589959976
6994,cvae,BRD-K11433652,HELA,BRD-K11433652,HELA,0.8559931175260563
6995,cvae,BRD-K17849083,HELA,BRD-K17849083,HELA,0.8555400774266775
6996,cvae,BRD-A17411484,HELA,BRD-K17849083,HELA,0.8556487770325809
6997,cvae,BRD-K17849083,HELA,BRD-K17849083,HELA,0.8555696656300191
6998,cvae,BRD-K71035033,HT29,BRD-K71035033,HEK293,0.798520986223757
6999,cvae,BRD-K77908580,HEK293,BRD-K71035033,HEK293,0.7986451630320588
7000,cvae,BRD-K83963101,YAPC,BRD-K83963101,HUVEC.A,0.7997980638795905
7001,cvae,BRD-K79254416,HUVEC.A,BRD-K83963101,HUVEC.A,0.799778956301495
7002,cvae,BRD-K83963101,HUVEC.A,BRD-K83963101,HUVEC.A,0.7996872861080936
7003,cvae,BRD-K93123848,PC3,BRD-K93123848,JURKAT,0.7561250098448284
7004,cvae,BRD-K07572174,JURKAT,BRD-K93123848,JURKAT,0.7564293648929035
7005,cvae,BRD-K93123848,JURKAT,BRD-K93123848,JURKAT,0.7562964520921994
7006,cvae,BRD-K93123848,HT29,BRD-K93123848,THP1,0.7570010656820336
7007,cvae,BRD-K81528515,THP1,BRD-K93123848,THP1,0.7570556239429539
7008,cvae,BRD-K93123848,THP1,BRD-K93123848,THP1,0.7570971551843668
7009,cvae,BRD-K70301465,PC3,BRD-K70301465,PC3,0.8227429619153899
7010,cvae,BRD-K41895714,PC3,BRD-K70301465,PC3,0.822732372250591
7011,cvae,BRD-K70301465,PC3,BRD-K70301465,PC3,0.8227579708891206
7012,cvae,BRD-K65928735,THP1,BRD-K65928735,THP1,0.7557516648303231
7013,cvae,BRD-K93918653,THP1,BRD-K65928735,THP1,0.755776166659234
7014,cvae,BRD-K65928735,THP1,BRD-K65928735,THP1,0.7556413039747631
7015,cvae,BRD-K90382497,MCF7,BRD-K90382497,SKBR3,0.8029152801993558
7016,cvae,BRD-K78431006,SKBR3,BRD-K90382497,SKBR3,0.8027175979043215
7017,cvae,BRD-K90382497,SKBR3,BRD-K90382497,SKBR3,0.8027633303755608
7018,cvae,BRD-K33882852,A375,BRD-K33882852,HELA,0.8489306192807111
7019,cvae,BRD-K25140590,HELA,BRD-K33882852,HELA,0.8489631130674291
7020,cvae,BRD-K33882852,HELA,BRD-K33882852,HELA,0.8490476251348973
7021,cvae,BRD-K05804044,PC3,BRD-K05804044,HEK293,0.787765254186046
7022,cvae,BRD-K93918653,HEK293,BRD-K05804044,HEK293,0.7875647176203666
7023,cvae,BRD-K05804044,HEK293,BRD-K05804044,HEK293,0.7875304086458
7024,cvae,BRD-K45746021,JURKAT,BRD-K45746021,HT29,0.8287981784288477
7025,cvae,BRD-K63828191,HT29,BRD-K45746021,HT29,0.8287362118924323
7026,cvae,BRD-K35458079,BJAB,BRD-K35458079,BJAB,0.7280659451203033
7027,cvae,BRD-K64034691,BJAB,BRD-K35458079,BJAB,0.7281637022863845
7028,cvae,BRD-K35458079,BJAB,BRD-K35458079,BJAB,0.727975506432439
7029,cvae,BRD-K74514084,A549,BRD-K74514084,MDAMB231,0.7951387909626404
